-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14664,14665,14666,22992,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14934,14935,14936,30010,30011,20087,50006,50007,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30280,30281,29742,50276,50277,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,27620,-1,-1,-1,-1,-1,-1,23559,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26277,-1,-1,-1,-1,-1,24094,25483,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,26547,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,23660,23661,23662,-1,-1,24738,24739,24740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17886,41892,41893,22180,20313,22453,22454,22455,-1,-1
-1,-1,21761,21762,21763,-1,-1,25008,25009,25010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18156,42162,42163,22720,22722,22723,22724,22725,-1,-1
-1,-1,22031,22032,22033,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21740,21124,-1,-1,-1,-1
-1,-1,22301,22302,22303,-1,21616,21617,21618,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19542,18459,-1,20307,20308,20309,-1,-1,-1
-1,-1,24741,24742,24743,-1,21886,21887,21888,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17915,19812,18729,-1,-1,21670,-1,-1,-1,-1
-1,-1,25011,25012,25013,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18185,27355,17376,-1,22208,23555,22209,26819,-1,-1
-1,-1,25281,25282,25283,17048,-1,18196,18795,18796,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17651,-1,17646,20084,-1,22210,-1,27089,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
