-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20792,20793,20793,20793,20793,20793,20793,20793,20793,20794,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21062,16761,16762,16761,16762,16761,16762,16761,16762,21064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21062,17031,17032,17031,17032,17031,17032,17031,17032,21064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21062,20267,20267,20267,20267,20267,20267,20267,20267,21064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21062,20267,20267,20267,20260,20260,20267,20267,20267,21064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21062,20267,20267,20267,20260,20260,20267,20267,20267,21064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21062,20267,20267,20267,20267,20267,20267,20267,20267,21064,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21332,21333,21333,21061,19184,19184,21060,21333,21333,21334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,20792,20793,20793,20793,20793,20793,20793,20793,20793,20793,20793,20793,21331,19184,19184,21330,20793,20793,20793,20793,20793,20793,20793,20793,20793,20793,20793,20794,-1
-1,21062,15692,15692,15692,14591,14591,15692,15692,15692,15131,15140,15140,15140,19184,19184,15140,15140,15140,15128,14073,14073,14073,14073,14073,14073,14073,14073,21064,-1
-1,21062,15962,15962,15962,14861,14861,15962,15962,15962,15401,15410,15410,15410,19184,19184,15410,15410,15410,15398,14343,14343,14343,14343,14343,14343,14343,14343,21064,-1
-1,21062,17827,17827,17827,17827,17827,17827,17827,17827,19184,19184,19184,19184,19184,19184,19184,19184,19184,19184,18107,18107,18107,18107,18107,17848,18107,18107,21064,-1
-1,21062,17827,17827,17827,17827,17827,17827,17827,17827,19184,19184,19184,19184,19184,19184,19184,19184,19184,19184,18107,18107,17848,18107,18107,18107,18107,18107,21064,-1
-1,21062,17827,17827,17827,17827,17827,17827,17827,17827,21060,21333,21333,21333,21333,21333,21333,21333,21333,21061,18107,18107,18107,18107,18107,18107,17848,18107,21064,-1
-1,21062,17827,17827,17827,17827,17827,17827,17827,17827,21064,-1,-1,-1,-1,-1,-1,-1,-1,21062,18107,18107,17848,18107,18107,18107,18107,18107,21064,-1
-1,21062,17827,17827,17827,17827,17827,17827,17827,17827,21064,-1,-1,-1,-1,-1,-1,-1,-1,21062,17848,18107,18107,18107,18107,18107,18107,18107,21064,-1
-1,21332,21333,21333,21333,21333,21333,21333,21333,21333,21334,-1,-1,-1,-1,-1,-1,-1,-1,21332,21333,21333,21333,21333,21333,21333,21333,21333,21334,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
